,Tourism_asset_id,Tourism_asset,type,address,TripAdvisor_link,significance_clusters,significance_ranking,number_of_reviews,rating,Instagram_count,Tourism_asset_lat,Tourism_asset_lon,Tourism_asset_lat_BC_albers,Tourism_asset_lon_BC_albers,CSD,CSDUID,CDUID,CD,Total_population_CSD,Workforce_CSD,Employed_CSD,Unemployed_CSD,Occupations_art_culture_CSD,Occupations_natural_resources_CSD,Median_income_2005_CSD,Average_income_2005_CSD,Airport_id,Airport_name,Airport_lat,Airport_lon,Airport_CSD,Distance_meter_airport,Duration_min_airport,Duration_min_num_airport,Visitor_centre_id,vc_name,vc_lat,vc_lon,vc_CSD,Distance_meter_vc,Duration_min_vc,Duration_min_num_vc,City_id,City_name,City_lat,City_lon,City_CSD,City_Pop_2000,City_Pop_Rank,Distance_meter_city,Duration_min_city,Duration_min_num_city,Distance_meter_ambulance,Duration_min_ambulance,Duration_min_num_ambulance,First_responder_id_ambulance,First_responder_lat_ambulance,First_responder_lon_ambulance,First_responder_name_ambulance,First_responder_CSD_ambulance,Distance_meter_fire,Duration_min_fire,Duration_min_num_fire,First_responder_id_fire,First_responder_lat_fire,First_responder_lon_fire,First_responder_name_fire,First_responder_CSD_fire,Distance_meter_police,Duration_min_police,Duration_min_num_police,First_responder_id_police,First_responder_lat_police,First_responder_lon_police,First_responder_name_police,First_responder_CSD_police,events_10km,traveller_resources_10km,classes_workshops_10km,casinos_10km,nightlife_10km,concerts_shows_10km,spas_wellness_10km,shopping_10km,fun_games_10km,transportation_10km,food_drinks_10km,boat_tours_10km,tours_10km,outdoor_activities_10km,hotels_10km
1091,1091,Canim Beach Provincial Park,"Beaches, Nature & Parks, Outdoor Activities","Forest Grove, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g2012262-d6372427-Reviews-Canim_Beach_Provincial_Park-Forest_Grove_British_Columbia.html,3,1,1,3,121,51.7118,-121.17344,755732.7438,1332790.881,Cariboo H,5941016,5939,Columbia-Shuswap,1740,965,850,115,10,20,18303,25160,657,Williams Lake Regional Airport,52.183333,-122.05444,Williams Lake,113147,1 hour 19 mins,79,812214,100 Mile House Visitor Centre,51.641926,-121.30082,One Hundred Mile House,15662,13 mins,13,31,Williams Lake,52.12602987,-122.1430729,Williams Lake,12101,28,101774,1 hour 9 mins,69,16296,13 mins,13,1015,51.638662,-121.29256,STN 327 100 MILE HOUSE,One Hundred Mile House,8387,6 mins,6,1331,51.767147,-121.09545,FOREST GROVE VOL FIRE DEPT,Cariboo H,16098,13 mins,13,1822,51.636556,-121.29958,100 MILE HOUSE RCMP,One Hundred Mile House,0,1,0,0,0,0,1,3,0,0,1,1,3,5,38
1092,1092,Burges & James Gadsden Provincial Park,Nature & Parks,"Golden, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g181785-d4585012-Reviews-Burges_James_Gadsden_Provincial_Park-Golden_Kootenay_Rockies_British_Columbia.html,3,1,1,3,241,51.30192,-116.9642,738821.7721,1627622.505,Golden,5939007,5915,Greater Vancouver,3775,2255,2090,170,15,40,24514,30866,627,Salmon Arm Airport,50.682777,-119.22861,Salmon Arm,253220,2 hours 52 mins,172,812398,British Columbia Visitor Centre @ Golden,51.301981,-116.95418,Golden,1131,1 min,1,34,Revelstoke,50.9924735,-118.1921284,Revelstoke,8213,33,148794,1 hour 39 mins,99,5648,8 mins,8,1067,51.297979,-116.96811,STN 413 GOLDEN,Golden,5432,8 mins,8,1345,51.293996,-116.96174,GOLDEN FIRE DEPT,Golden,4643,6 mins,6,1787,51.317275,-116.97784,GOLDEN RCMP,Golden,0,0,0,0,3,0,7,2,6,0,1,7,15,38,60
1093,1093,Spruce Fringe Trail,"Hiking Trails, Nature & Parks, Outdoor Activities","Tofino, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154942-d317658-Reviews-Spruce_Fringe_Trail-Tofino_Clayoquot_Sound_Vancouver_Island_British_Columbia.html,1,2,1,3,1208,49.12053,-125.88841,456028.5175,1008154.629,Tofino,5923025,5931,Squamish-Lillooet,1655,1055,1000,55,25,30,22696,30538,483,Tofino/Long Beach Airport,49.082222,-125.7725,Alberni-Clayoquot C,13899,14 mins,14,812183,Tofino Visitor Centre,49.152451,-125.90279,Tofino,4279,6 mins,6,71,Port Alberni,49.25064062,-124.8083803,Port Alberni,19329,22,119516,1 hour 41 mins,101,2324,3 mins,3,1194,49.139009,-125.8907,STN 136 TOFINO,Tofino,4539,7 mins,7,1219,49.152779,-125.90634,TOFINO FIRE DEPT,Tofino,4372,6 mins,6,1855,49.152766,-125.90399,TOFINO RCMP,Tofino,0,1,1,0,2,0,8,9,1,1,2,47,51,62,78
1094,1094,Angel Springs,"Bodies of Water, Nature & Parks","Kelowna, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154933-d7228517-Reviews-Angel_Springs-Kelowna_Okanagan_Valley_British_Columbia.html,2,3,4,3.5,29,49.96348,-119.32451,572288.9211,1478277.777,Central Okanagan,5935012,5955,Peace River,3975,2255,2135,120,15,15,27553,32925,583,Kelowna International Airport,49.957222,-119.37777,Kelowna,9100,13 mins,13,812196,Kelowna Visitor Centre,49.88366,-119.49189,Kelowna,23183,29 mins,29,38,Kelowna,49.879864,-119.4394353,Kelowna,100433,7,19497,24 mins,24,8010,11 mins,11,1080,49.96737,-119.38208,STN 380 KELOWNA AIREVAC,Kelowna,8806,12 mins,12,1321,49.947476,-119.36823,ELLISON VOLUNTEER FIRE DEPT,Central Okanagan,13487,17 mins,17,1869,49.923269,-119.38048,CENTRAL OKANAGAN,Kelowna,0,1,8,2,17,6,23,30,27,8,89,42,101,102,147
1095,1095,Mitten Lake,"Bodies of Water, Nature & Parks","Golden, British Columbia V0A 1H0, ",https://www.tripadvisor.ca/Attraction_Review-g181785-d7138293-Reviews-Mitten_Lake-Golden_Kootenay_Rockies_British_Columbia.html,3,1,4,3.5,177,51.301807,-116.95535,738887.7863,1628235.479,Golden,5939007,5951,Bulkley-Nechako,3775,2255,2090,170,15,40,24514,30866,627,Salmon Arm Airport,50.682777,-119.22861,Salmon Arm,252471,2 hours 53 mins,173,812398,British Columbia Visitor Centre @ Golden,51.301981,-116.95418,Golden,272,1 min,1,34,Revelstoke,50.9924735,-118.1921284,Revelstoke,8213,33,148045,1 hour 39 mins,99,4900,9 mins,9,1067,51.297979,-116.96811,STN 413 GOLDEN,Golden,4683,8 mins,8,1345,51.293996,-116.96174,GOLDEN FIRE DEPT,Golden,3894,6 mins,6,1787,51.317275,-116.97784,GOLDEN RCMP,Golden,0,0,0,0,3,0,7,2,6,0,1,7,15,39,60
1096,1096,Panorama Nordic Centre,"Ski & Snowboard Areas, Nature & Parks, Outdoor Activities","Panorama, British Columbia V0A 1T0, ",https://www.tripadvisor.ca/Attraction_Review-g499143-d11963797-Reviews-Panorama_Nordic_Centre-Panorama_Kootenay_Rockies_British_Columbia.html,3,1,4,3,29,50.45782,-116.23744,652424.3977,1690715.271,East Kootenay F,5901046,5951,Bulkley-Nechako,2885,1700,1650,45,10,20,27058,51507,580,Cranbrook/Canadian Rockies International Airport,49.612222,-115.78194,Cranbrook,161794,1 hour 51 mins,111,812288,Radium Hot Springs Visitor Centre,50.619367,-116.07038,Radium Hot Springs,35796,33 mins,33,46,Kimberley,49.67531114,-115.9873367,Kimberley,6976,37,141042,1 hour 43 mins,103,21338,23 mins,23,1076,50.505937,-116.03452,STN 411 INVERMERE,Invermere,1563,3 mins,3,1444,50.463834,-116.23401,PANORAMA FIRE DEPT,East Kootenay F,22695,24 mins,24,1768,50.515014,-116.00243,COLUMBIA VALLEY RCMP,East Kootenay F,0,2,0,0,0,0,8,9,2,0,1,5,8,23,39
1097,1097,Reflection Lake,"Bodies of Water, Nature & Parks","Golden, British Columbia V0A 1H0, ",https://www.tripadvisor.ca/Attraction_Review-g181785-d7138433-Reviews-Reflection_Lake-Golden_Kootenay_Rockies_British_Columbia.html,3,1,5,3,178,51.28048,-116.94078,736660.7736,1629545.183,Golden,5939007,5903,Central Kootenay,3775,2255,2090,170,15,40,24514,30866,627,Salmon Arm Airport,50.682777,-119.22861,Salmon Arm,255102,2 hours 55 mins,175,812281,Invermere Visitor Centre,51.293016,-116.96678,Golden,2749,4 mins,4,34,Revelstoke,50.9924735,-118.1921284,Revelstoke,8213,33,150676,1 hour 42 mins,102,3436,5 mins,5,1067,51.297979,-116.96811,STN 413 GOLDEN,Golden,2738,4 mins,4,1345,51.293996,-116.96174,GOLDEN FIRE DEPT,Golden,5658,8 mins,8,1787,51.317275,-116.97784,GOLDEN RCMP,Golden,0,0,0,0,3,0,7,2,6,0,1,7,15,40,60
1098,1098,Coats Marsh Regional Park,"Nature & Wildlife Areas, Nature & Parks","Gabriola Island, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g499132-d8722414-Reviews-Coats_Marsh_Regional_Park-Gabriola_Island_British_Columbia.html,1,2,2,3,454,49.151566,-123.81201,461938.9589,1159759.156,Nanaimo B,5921014,5915,Greater Vancouver,4050,2065,1935,130,135,25,18904,29026,482,Nanaimo Airport,49.052222,-123.87027,Nanaimo A,25685,59 mins,59,812163,Gabriola Island Visitor Centre,49.176317,-123.85285,Nanaimo B,5196,7 mins,7,67,Nanaimo,49.17038982,-123.9446687,Nanaimo,76645,10,13195,48 mins,48,5895,9 mins,9,1062,49.176774,-123.83553,STN 153 GABRIOLA ISLAND,Nanaimo B,5763,9 mins,9,1339,49.175783,-123.83462,GABRIOLA VOL FIRE DEPT,Nanaimo B,4431,6 mins,6,1784,49.17045,-123.84742,GABRIOLA RCMP,Nanaimo B,0,2,2,1,4,2,11,27,9,3,12,20,30,45,101
1099,1099,Farmer John's Petting Zoo,"Outdoor Activities, Zoos & Aquariums, Nature & Parks","Keremeos, British Columbia V0X 1N4, ",https://www.tripadvisor.ca/Attraction_Review-g183737-d3309861-Reviews-Farmer_John_s_Petting_Zoo-Keremeos_British_Columbia.html,3,1,3,2.5,57,49.21481,-119.80685,486240.064,1451082.935,Okanagan-Similkameen G,5907053,5901,East Kootenay,2305,935,805,125,0,0,17235,24222,544,Penticton Regional Airport,49.4625,-119.60222,Penticton,40507,30 mins,30,812198,Keremeos Visitor Centre,49.204925,-119.82852,Keremeos,2651,4 mins,4,40,Penticton,49.49326339,-119.5859191,Penticton,32542,17,44932,36 mins,36,2235,3 mins,3,1083,49.206172,-119.82188,STN 317 KEREMEOS,Keremeos,2128,3 mins,3,1372,49.206189,-119.82275,KEREMEOS FIRE DEPT,Keremeos,1688,2 mins,2,1797,49.206734,-119.81692,KEREMEOS RCMP,Keremeos,0,0,1,0,0,0,0,5,1,1,68,0,5,10,57
1100,1100,Diana Lake Provincial Park,"Nature & Wildlife Areas, Bodies of Water, Nature & Parks","Port Edward, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g1006519-d2415375-Reviews-Diana_Lake_Provincial_Park-Port_Edward_British_Columbia.html,3,1,11,4,5,54.23328,-130.09918,1033362.965,733578.2493,Port Edward,5947007,5915,Greater Vancouver,520,275,220,55,0,10,23429,31822,693,Prince Rupert Airport,54.286111,-130.44472,Skeena-Queen Charlotte A,35299,1 hour 2 mins,62,812296,Prince Rupert Visitor Centre,54.313018,-130.32601,Prince Rupert,24203,19 mins,19,20,Prince Rupert,54.27185405,-130.2717334,Prince Rupert,17027,24,14374,10 mins,10,24844,20 mins,20,1132,54.305563,-130.33158,STN 684 PRINCE RUPERT,Prince Rupert,15737,12 mins,12,1456,54.22479,-130.29172,PORT EDWARD VOL FIRE DEPT,Port Edward,23454,17 mins,17,1833,54.313239,-130.31824,PRINCE RUPERT RCMP,Prince Rupert,0,1,0,1,1,1,0,3,2,1,1,16,19,20,23
1101,1101,Grohman Narrows Provincial Park,Nature & Parks,"Nelson, British Columbia V1L 6T9, ",https://www.tripadvisor.ca/Attraction_Review-g181780-d6408004-Reviews-Grohman_Narrows_Provincial_Park-Nelson_Kootenay_Rockies_British_Columbia.html,3,1,6,2.5,138,49.49995,-117.28406,537024.2676,1630146.648,Nelson,5903015,5917,Capital,9085,5005,4750,250,120,30,22749,29493,541,Castlegar/West Kootenay Regional Airport,49.296388,-117.6325,Castlegar,42445,37 mins,37,812286,Nelson Visitor Centre,49.495194,-117.29315,Nelson,860,1 min,1,42,Nelson,49.48748867,-117.2946503,Nelson,9677,32,3846,6 mins,6,1016,2 mins,2,1109,49.506187,-117.27892,STN 421 NELSON,Nelson,1756,5 mins,5,1419,49.488578,-117.29062,NELSON FIRE DEPT,Nelson,1254,4 mins,4,1872,49.508989,-117.27936,NELSON - W KOOTENAY,Nelson,0,1,0,0,5,1,8,4,1,1,2,7,13,18,34
1102,1102,Mount Tuam Ecological Reserve,"Nature & Wildlife Areas, Nature & Parks","Fulford Harbour, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g2613832-d7317862-Reviews-Mount_Tuam_Ecological_Reserve-Fulford_Harbour_Salt_Spring_Island_British_Columbi.html,1,2,4,3.5,980,48.73801,-123.44833,416929.3607,1187958.194,Capital F,5917027,5923,Alberni-Clayoquot,9560,5080,4895,180,225,55,24048,33688,464,Victoria International Airport,48.646944,-123.42583,North Saanich,23823,1 hour 11 mins,71,812180,Salt Spring Island Visitor Centre,48.853157,-123.49985,Capital F,17283,21 mins,21,68,Duncan,48.77731484,-123.7053172,Duncan,4766,39,43761,1 hour 24 mins,84,18592,23 mins,23,2018,48.858947,-123.51054,STN 103 GANGES,Capital F,5467,9 mins,9,1743,48.774147,-123.47364,SALT SPRING ISLAND FIRE HALL 2,Capital F,18678,23 mins,23,1843,48.86189,-123.51202,SALT SPRING RCMP,Capital F,0,5,4,0,7,4,17,56,8,1,49,27,43,55,189
1103,1103,Thunder Hill Provincial Park,Nature & Parks,"Canal Flats, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g1172408-d6438522-Reviews-Thunder_Hill_Provincial_Park-Canal_Flats_Kootenay_Rockies_British_Columbia.html,3,1,2,2.5,7,50.166485,-115.85359,624157.0236,1722321.067,Canal Flats,5901043,5933,Thompson-Nicola,700,435,405,25,0,20,24874,30223,580,Cranbrook/Canadian Rockies International Airport,49.612222,-115.78194,Cranbrook,95390,1 hour 2 mins,62,812288,Radium Hot Springs Visitor Centre,50.619367,-116.07038,Radium Hot Springs,57361,38 mins,38,46,Kimberley,49.67531114,-115.9873367,Kimberley,6976,37,74637,53 mins,53,48085,34 mins,34,1076,50.505937,-116.03452,STN 411 INVERMERE,Invermere,5137,7 mins,7,1281,50.16011,-115.80863,CANAL FLATS VOLUNTEER FIRE DEPT,Canal Flats,44622,29 mins,29,1768,50.515014,-116.00243,COLUMBIA VALLEY RCMP,East Kootenay F,0,0,0,0,1,0,3,1,2,0,0,1,3,7,10
1104,1104,Keremeos Columns Provincial Park,Nature & Parks,"Keremeos, British Columbia V0X 1N4, ",https://www.tripadvisor.ca/Attraction_Review-g183737-d7343402-Reviews-Keremeos_Columns_Provincial_Park-Keremeos_British_Columbia.html,3,1,3,3,51,49.23281,-119.820404,488146.0745,1449923.876,Okanagan-Similkameen G,5907053,5955,Peace River,2305,935,805,125,0,0,17235,24222,544,Penticton Regional Airport,49.4625,-119.60222,Penticton,37999,29 mins,29,812198,Keremeos Visitor Centre,49.204925,-119.82852,Keremeos,4552,5 mins,5,40,Penticton,49.49326339,-119.5859191,Penticton,32542,17,42424,35 mins,35,4137,5 mins,5,1083,49.206172,-119.82188,STN 317 KEREMEOS,Keremeos,4030,4 mins,4,1372,49.206189,-119.82275,KEREMEOS FIRE DEPT,Keremeos,3589,3 mins,3,1797,49.206734,-119.81692,KEREMEOS RCMP,Keremeos,0,0,1,0,0,0,0,5,1,1,69,1,7,11,60
1105,1105,Bearhole Lake Provincial Park and Protected Area,Nature & Parks,"Tumbler Ridge, British Columbia V0C 2W0, ",https://www.tripadvisor.ca/Attraction_Review-g1116737-d6353396-Reviews-Bearhole_Lake_Provincial_Park_and_Protected_Area-Tumbler_Ridge_British_Columbia.html,3,1,2,2.5,663,55.066307,-120.94981,1130104.074,1321508.898,Tumbler Ridge,5955003,5917,Capital,2455,1335,1260,75,0,90,28357,37629,717,Dawson Creek Airport,55.742222,-120.18305,Dawson Creek,131762,1 hour 29 mins,89,812311,Tumbler Ridge Visitor Centre,55.124994,-120.99681,Tumbler Ridge,8939,8 mins,8,27,Dawson Creek,55.757539,-120.226662,Dawson Creek,11715,29,126417,1 hour 27 mins,87,9268,8 mins,8,1165,55.124452,-120.99985,STN 868 TUMBLER RIDGE,Tumbler Ridge,9195,9 mins,9,1532,55.126776,-120.99856,TUMBLER RIDGE FIRE DEPT,Tumbler Ridge,9151,9 mins,9,1858,55.126589,-120.9983,TUMBLER RIDGE RCMP,Tumbler Ridge,0,1,0,0,1,0,0,0,0,0,0,0,0,9,3
1106,1106,Andy Livingston Park,"Playgrounds, Fun & Games, Nature & Parks","Vancouver, British Columbia V6B 1R1, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d10306966-Reviews-Andy_Livingston_Park-Vancouver_British_Columbia.html,0,5,2,2,8072,49.277836,-123.10404,477812.3832,1210853.522,Vancouver,5915022,5915,Greater Vancouver,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,14122,26 mins,26,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,1857,7 mins,7,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,1833,6 mins,6,1967,6 mins,6,1996,49.264938,-123.10883,STN 261 VANCOUVER-W 7TH,Vancouver,1246,5 mins,5,1648,49.283441,-123.09999,VANCOUVER CITY FIRE DEPT HALL 2,Vancouver,572,2 mins,2,1920,49.280321,-123.10391,CHINATOWN COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,203,116,47,74,88,214,243,359
1107,1107,Lily Beach Park,"Beaches, Nature & Parks, Outdoor Activities","Honeymoon Bay, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g6487452-d8505773-Reviews-Lily_Beach_Park-Honeymoon_Bay_Vancouver_Island_British_Columbia.html,3,1,1,2,555,48.815147,-124.1709,423843.8894,1134525.997,Cowichan Valley F,5919033,5915,Greater Vancouver,1745,865,815,50,10,30,20732,28135,482,Nanaimo Airport,49.052222,-123.87027,Nanaimo A,69574,56 mins,56,812173,Lake Cowichan Visitor Centre,48.823783,-124.05798,Lake Cowichan,9837,10 mins,10,68,Duncan,48.77731484,-123.7053172,Duncan,4766,39,38933,36 mins,36,10691,12 mins,12,1087,48.828441,-124.05398,STN 119 LAKE COWICHAN,Lake Cowichan,273,1 min,1,1358,48.814591,-124.16809,HONEYMOON BAY FIRE DEPT,Cowichan Valley F,10781,13 mins,13,1801,48.826626,-124.04996,LAKE COWICHAN RCMP,Lake Cowichan,0,0,0,0,0,0,0,1,0,0,0,4,4,9,20
1108,1108,Wallace Island Marine Provincial Park,Nature & Parks,"British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154944-d7246263-Reviews-Wallace_Island_Marine_Provincial_Park-Vancouver_Island_British_Columbia.html,1,2,1,2,142,49.678207,-125.01807,518490.8295,1070894.298,Courtenay,5926010,5926,Comox Valley,21780,10690,9915,775,105,170,22662,29677,553,CFB Comox (Comox Airport),49.710833,-124.88666,Comox,13627,23 mins,23,823223,Comox Valley Visitor Centre,49.63456,-125.00369,Cumberland,6043,10 mins,10,73,Courtenay,49.69162064,-124.9981923,Courtenay,19803,21,2459,7 mins,7,2952,8 mins,8,1042,49.682782,-124.98744,STN 150 COURTENAY,Courtenay,2005,6 mins,6,1207,49.686045,-125.00082,COURTENAY FIRE DEPT,Courtenay,3933,11 mins,11,1770,49.699583,-124.98721,COURTENAY RCMP,Courtenay,0,1,2,1,5,0,8,12,5,2,11,22,31,44,75
1109,1109,King George VI Provincial Park,Nature & Parks,"Rossland, British Columbia V0G 1Y0, ",https://www.tripadvisor.ca/Attraction_Review-g154940-d6419581-Reviews-King_George_VI_Provincial_Park-Rossland_Kootenay_Rockies_British_Columbia.html,3,1,1,2,40,49.00965,-117.8342,478165.6841,1596825.087,Kootenay Boundary B,5905030,5915,Greater Vancouver,1420,835,810,25,15,0,27622,33285,532,Trail Airport,49.055555,-117.60916,Kootenay Boundary A,31288,34 mins,34,812290,"Rossland Visitor Centre, Museum & Discovery Centre",49.074772,-117.79225,Rossland,12043,14 mins,14,107,Rossland,49.12404805,-117.8430525,Rossland,3825,42,17043,15 mins,15,11888,14 mins,14,1142,49.076288,-117.79264,STN 424 ROSSLAND,Rossland,11612,13 mins,13,1475,49.079518,-117.79906,ROSSLAND FIRE DEPT STATION 1,Rossland,24161,27 mins,27,1856,49.100695,-117.66226,TRAIL AND GREATER DISTRICT RCMP,Trail,0,1,2,0,0,2,4,19,0,0,2,2,6,19,25
1110,1110,Buckinghorse River Wayside Provincial Park,Nature & Parks,"Buckinghorse River, British Columbia VOC 2B0, ",https://www.tripadvisor.ca/Attraction_Review-g3561478-d6372411-Reviews-Buckinghorse_River_Wayside_Provincial_Park-Buckinghorse_River_British_Columbia.html,3,1,1,2,32,57.38962,-122.85419,1382083.557,1188858.004,Peace River B,5955040,5917,Capital,5530,2815,2680,135,15,135,23145,37784,725,Fort St. John/North Peace Airport,56.238055,-120.74027,Peace River C,212086,2 hours 25 mins,145,812297,Fort St John Visitor Centre,56.242515,-120.84754,Fort St. John,204595,2 hours 15 mins,135,26,Fort St. John,56.23903534,-120.8334511,Fort St. John,16842,25,205762,2 hours 16 mins,136,204316,2 hours 16 mins,136,1059,56.24727,-120.84075,STN 860 FORT ST JOHN,Fort St. John,195484,2 hours 6 mins,126,1287,56.280218,-120.96255,CHARLIE LAKE VOL FIRE DEPT,Peace River C,204456,2 hours 16 mins,136,1781,56.252628,-120.84812,FORT ST JOHN RCMP,Fort St. John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,1111,Tudyah Lake Provincial Park,Nature & Parks,"McLeod Lake, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g3347574-d6510401-Reviews-Tudyah_Lake_Provincial_Park-McLeod_Lake_British_Columbia.html,3,1,2,2,8,50.50039,-119.56455,630187.6975,1455704.841,Columbia-Shuswap D,5939039,5917,Capital,3845,2005,1880,130,25,30,20649,26112,627,Salmon Arm Airport,50.682777,-119.22861,Salmon Arm,57374,51 mins,51,812252,Salmon Arm Visitor Centre,50.700521,-119.28518,Salmon Arm,50829,45 mins,45,148,Armstrong,50.44475955,-119.1979021,Armstrong,4257,41,36781,32 mins,32,59659,49 mins,49,1145,50.70674,-119.24799,STN 332 SALMON ARM,Salmon Arm,1088,3 mins,2,1325,50.502166,-119.55141,FALKLAND VOL FIRE DEPT,Columbia-Shuswap D,779,1 min,1,1777,50.500587,-119.5538,FALKLAND RCMP,Columbia-Shuswap D,0,1,1,0,3,1,0,8,2,0,3,1,3,4,13
1112,1112,Oppenheimer Park,Nature & Parks,"Vancouver, British Columbia V6A 1G6, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d184643-Reviews-Oppenheimer_Park-Vancouver_British_Columbia.html,0,5,8,2,8125,49.28264,-123.094345,478374.6543,1211537.111,Vancouver,5915022,5915,Greater Vancouver,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,14966,30 mins,30,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,1734,5 mins,5,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,3079,8 mins,8,980,3 mins,3,1173,49.282261,-123.08858,STN 248 VANCOUVER-POWELL ST,Vancouver,996,3 mins,3,1648,49.283441,-123.09999,VANCOUVER CITY FIRE DEPT HALL 2,Vancouver,286,1 min,1,2004,49.282444,-123.09829,VANCOUVER POLICE JAIL,Vancouver,2,11,17,6,141,60,116,203,117,47,74,88,216,244,358
1113,1113,Barely Legal Motorsports,"Off-Road & ATV Trails, Outdoor Activities, Nature & Parks","Whistler, British Columbia V0N 1B1, ",https://www.tripadvisor.ca/Attraction_Review-g154948-d630575-Reviews-Barely_Legal_Motorsports-Whistler_British_Columbia.html,1,2,4,4,1131,50.08871,-123.03807,568084.9468,1211883.106,Whistler,5931020,5921,Nanaimo,9245,6925,6555,365,60,20,29550,39221,507,Vancouver International Airport,49.194722,-123.18388,Richmond,127625,1 hour 54 mins,114,812212,Whistler Visitor Centre,50.11596,-122.95584,Whistler,8155,10 mins,10,61,North Vancouver (City),49.32000409,-123.0740463,North Vancouver,44944,15,111942,1 hour 23 mins,83,9275,11 mins,11,1187,50.122201,-122.96066,STN 224 WHISTLER,Whistler,1293,4 mins,4,1572,50.08679,-123.0239,WHISTLER FIRE DEPT HALL 3,Whistler,8355,11 mins,11,1866,50.11671,-122.9541,WHISTLER RCMP,Whistler,0,3,4,0,14,0,20,12,17,5,7,8,53,69,94
1114,1114,Pink Mountain Provincial Park,"Mountains, Nature & Parks","Fort St. John, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g181786-d6434612-Reviews-Pink_Mountain_Provincial_Park-Fort_St_John_British_Columbia.html,3,1,1,1,12,57.079132,-122.58846,1348233.533,1206467.344,Peace River B,5955040,5953,Fraser-Fort George,5530,2815,2680,135,15,135,23145,37784,725,Fort St. John/North Peace Airport,56.238055,-120.74027,Peace River C,166369,1 hour 55 mins,115,812297,Fort St John Visitor Centre,56.242515,-120.84754,Fort St. John,158878,1 hour 45 mins,105,26,Fort St. John,56.23903534,-120.8334511,Fort St. John,16842,25,160045,1 hour 47 mins,107,158599,1 hour 46 mins,106,1059,56.24727,-120.84075,STN 860 FORT ST JOHN,Fort St. John,149767,1 hour 37 mins,96,1287,56.280218,-120.96255,CHARLIE LAKE VOL FIRE DEPT,Peace River C,158739,1 hour 46 mins,106,1781,56.252628,-120.84812,FORT ST JOHN RCMP,Fort St. John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1115,1115,Codville Lagoon Marine Provincial Park,Nature & Parks,"British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154922-d12634461-Reviews-Codville_Lagoon_Marine_Provincial_Park-British_Columbia.html,3,1,0,0,34,54.136696,-124.63623,1015723.438,1088888.476,Bulkley-Nechako D,5951017,5929,Sunshine Coast,1665,870,755,110,10,85,20216,30779,709,Smithers Airport,54.825277,-127.18277,Smithers,255502,3 hours 12 mins,192,812295,Fort St James Visitor Centre,54.439783,-124.25146,Fort St. James,54671,1 hour 6 mins,66,24,Prince George,53.91032183,-122.7091287,Prince George,81326,9,164521,2 hours 12 mins,132,36882,41 mins,41,1060,54.059362,-124.84863,STN 763 FRASER LAKE,Fraser Lake,22842,29 mins,29,1332,54.062553,-124.55186,FORT FRASER VOL FIRE DEPT,Bulkley-Nechako D,35951,39 mins,39,1782,54.055932,-124.84162,FRASER LAKE RCMP,Fraser Lake,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4
